表訂時間,往來地點中文,航空公司,航班狀態,實際時間
2025/5/2 8:05,馬尼拉,長榮航空,已到Arrived,2025/5/2 8:16
2025/5/2 8:35,羽田,樂桃航空,已到Arrived,2025/5/2 8:31
2025/5/2 8:45,馬尼拉,菲律賓航空,已到Arrived,2025/5/2 8:33
2025/5/2 8:45,琉球(沖繩),樂桃航空,已到Arrived,2025/5/2 8:35
2025/5/2 8:55,澳門,澳門航空,已到Arrived,2025/5/2 8:28
2025/5/2 9:15,亞庇,亞洲航空,已到Arrived,2025/5/2 9:06
2025/5/2 9:15,馬尼拉,宿霧太平洋航空,已到Arrived,2025/5/2 9:13
2025/5/2 9:25,仁川,真航空,已到Arrived,2025/5/2 9:09
2025/5/2 9:30,仁川,易斯達航空,已到Arrived,2025/5/2 11:15
2025/5/2 9:50,香港,大灣區航空,已到Arrived,2025/5/2 9:53
2025/5/2 9:55,大阪/關西,樂桃航空,已到Arrived,2025/5/2 9:44
2025/5/2 10:00,香港,中華航空,已到Arrived,2025/5/2 9:41
2025/5/2 10:00,馬尼拉,菲律賓亞洲航空,已到Arrived,2025/5/2 10:16
2025/5/2 10:05,香港,國泰航空,已到Arrived,2025/5/2 9:55
2025/5/2 10:10,廈門,廈門航空,已到Arrived,2025/5/2 9:48
2025/5/2 10:15,上海/浦東,春秋航空,已到Arrived,2025/5/2 10:03
2025/5/2 10:20,寧波,中國東方航空,已到Arrived,2025/5/2 10:06
2025/5/2 10:25,福州,廈門航空,已到Arrived,2025/5/2 10:02
2025/5/2 10:30,釜山,大韓航空,已到Arrived,2025/5/2 10:28
2025/5/2 10:35,香港,國泰航空,已到Arrived,2025/5/2 10:12
2025/5/2 10:40,琉球(沖繩),臺灣虎航,已到Arrived,2025/5/2 10:25
2025/5/2 10:50,鄭州,中國南方航空,已到Arrived,2025/5/2 10:23
2025/5/2 10:50,仁川,濟州航空,已到Arrived,2025/5/2 10:41
2025/5/2 10:55,琉球(沖繩),長榮航空,已到Arrived,2025/5/2 10:40
2025/5/2 11:00,香港,國泰航空,已到Arrived,2025/5/2 10:28
2025/5/2 11:00,上海/浦東,吉祥航空,已到Arrived,2025/5/2 10:33
2025/5/2 11:10,曼谷/廊曼,泰國獅子航空,已到Arrived,2025/5/2 10:44
2025/5/2 11:15,深圳,中國南方航空,已到Arrived,2025/5/2 11:35
2025/5/2 11:15,香港,香港航空,已到Arrived,2025/5/2 11:10
2025/5/2 11:20,杭州,中國國際航空,已到Arrived,2025/5/2 11:01
2025/5/2 11:20,河內,越捷航空,已到Arrived,2025/5/2 11:05
2025/5/2 11:25,北京,海南航空,已到Arrived,2025/5/2 10:59
2025/5/2 11:30,東京,日本航空,已到Arrived,2025/5/2 11:25
2025/5/2 11:35,青島,中國東方航空,已到Arrived,2025/5/2 11:13
2025/5/2 11:35,濟州,臺灣虎航,已到Arrived,2025/5/2 11:17
2025/5/2 11:40,北京,中國國際航空,已到Arrived,2025/5/2 11:47
2025/5/2 11:45,杭州,廈門航空,已到Arrived,2025/5/2 11:20
2025/5/2 11:50,香港,國泰航空,已到Arrived,2025/5/2 11:33
2025/5/2 11:50,仁川,韓亞航空,已到Arrived,2025/5/2 12:54
2025/5/2 11:55,香港,長榮航空,已到Arrived,2025/5/2 11:50
2025/5/2 11:55,宮崎,臺灣虎航,已到Arrived,2025/5/2 11:32
2025/5/2 12:00,名古屋,中華航空,已到Arrived,2025/5/2 12:12
2025/5/2 12:05,香港,中華航空,已到Arrived,2025/5/2 11:40
2025/5/2 12:10,仁川,大韓航空,已到Arrived,2025/5/2 12:04
2025/5/2 12:10,香港,國泰航空,已到Arrived,2025/5/2 11:58
2025/5/2 12:10,東京,捷星日本航空,已到Arrived,2025/5/2 11:54
2025/5/2 12:20,曼谷/廊曼,泰國亞洲航空,已到Arrived,2025/5/2 12:13
2025/5/2 12:20,吉隆坡,馬來西亞峇迪航空,已到Arrived,2025/5/2 13:20
2025/5/2 12:20,清州,可依航空,已到Arrived,2025/5/2 12:14
2025/5/2 12:25,琉球(沖繩),中華航空,已到Arrived,2025/5/2 12:23
2025/5/2 12:25,福岡,臺灣虎航,已到Arrived,2025/5/2 12:32
2025/5/2 12:30,福岡,中華航空,已到Arrived,2025/5/2 12:29
2025/5/2 12:35,釜山,釜山航空,已到Arrived,2025/5/2 11:57
2025/5/2 12:45,神戶,長榮航空,已到Arrived,2025/5/2 13:15
2025/5/2 12:45,香港,香港快運航空,已到Arrived,2025/5/2 12:16
2025/5/2 12:50,馬尼拉,中華航空,已到Arrived,2025/5/2 13:12
2025/5/2 12:50,釜山,濟州航空,已到Arrived,2025/5/2 12:18
2025/5/2 12:50,澳門,星宇航空,已到Arrived,2025/5/2 12:21
2025/5/2 12:55,香港,中華航空,已到Arrived,2025/5/2 12:32
2025/5/2 13:00,香港,長榮航空,已到Arrived,2025/5/2 12:37
2025/5/2 13:00,富國島,越捷航空,已到Arrived,2025/5/2 12:54
2025/5/2 13:05,曼谷,泰國國際航空,已到Arrived,2025/5/2 12:59
2025/5/2 13:05,大阪/關西,長榮航空,已到Arrived,2025/5/2 12:57
2025/5/2 13:10,廣島,中華航空,已到Arrived,2025/5/2 12:45
2025/5/2 13:10,高松,中華航空,已到Arrived,2025/5/2 13:01
2025/5/2 13:10,新加坡,新加坡航空,已到Arrived,2025/5/2 13:09
2025/5/2 13:10,大阪/關西,臺灣虎航,已到Arrived,2025/5/2 13:27
2025/5/2 13:20,濟州,德威航空,已到Arrived,2025/5/2 13:22
2025/5/2 13:20,香港,星宇航空,已到Arrived,2025/5/2 12:49
2025/5/2 13:20,熊本,星宇航空,已到Arrived,2025/5/2 13:06
2025/5/2 13:25,釜山,中華航空,已到Arrived,2025/5/2 13:43
2025/5/2 13:25,上海/浦東,中國國際航空,已到Arrived,2025/5/2 13:07
2025/5/2 13:30,廈門,華信,已到Arrived,2025/5/2 13:18
2025/5/2 13:30,廣州,中國南方航空,已到Arrived,2025/5/2 12:45
2025/5/2 13:35,仁川,長榮航空,已到Arrived,2025/5/2 13:49
2025/5/2 13:45,福岡,長榮航空,已到Arrived,2025/5/2 13:51
2025/5/2 13:50,琉球(沖繩),樂桃航空,已到Arrived,2025/5/2 13:48
2025/5/2 13:55,小松,長榮航空,已到Arrived,2025/5/2 13:36
2025/5/2 14:00,克拉克,長榮航空,已到Arrived,2025/5/2 14:02
2025/5/2 14:05,上海/浦東,中華航空,已到Arrived,2025/5/2 14:24
2025/5/2 14:10,仁川,中華航空,已到Arrived,2025/5/2 14:10
2025/5/2 14:10,吉隆坡,馬來西亞國際航空,已到Arrived,2025/5/2 13:53
2025/5/2 14:10,曼谷,泰越捷,已到Arrived,2025/5/2 13:24
2025/5/2 14:25,上海/浦東,中國東方航空,已到Arrived,2025/5/2 14:15
2025/5/2 14:25,吉隆坡,全亞洲航空,已到Arrived,2025/5/2 15:21
2025/5/2 14:25,香港,香港快運航空,已到Arrived,2025/5/2 14:11
2025/5/2 14:25,大阪/關西,泰越捷,已到Arrived,2025/5/2 14:12
2025/5/2 14:30,名古屋,中華航空,已到Arrived,2025/5/2 15:53
2025/5/2 14:30,新加坡,酷航,已到Arrived,2025/5/2 14:15
2025/5/2 14:55,馬尼拉,長榮航空,已到Arrived,2025/5/2 15:50
2025/5/2 14:55,香港,香港航空,已到Arrived,2025/5/2 14:56
2025/5/2 14:55,河內,星宇航空,已到Arrived,2025/5/2 14:53
2025/5/2 15:00,阿姆斯特丹,荷蘭皇家航空,已到Arrived,2025/5/2 14:45
2025/5/2 15:00,澳門,長榮航空,已到Arrived,2025/5/2 14:53
2025/5/2 15:05,大阪/關西,長榮航空,已到Arrived,2025/5/2 15:36
2025/5/2 15:05,上海/浦東,長榮航空,已到Arrived,2025/5/2 15:32
2025/5/2 15:10,大阪/關西,中華航空,已到Arrived,2025/5/2 15:11
2025/5/2 15:10,香港,國泰航空,已到Arrived,2025/5/2 15:06
2025/5/2 15:10,宿霧,長榮航空,已到Arrived,2025/5/2 14:47
2025/5/2 15:15,河內,中華航空,已到Arrived,2025/5/2 16:20
2025/5/2 15:20,胡志明市,中華航空,已到Arrived,2025/5/2 15:18
2025/5/2 15:20,廣州,長榮航空,已到Arrived,2025/5/2 15:09
2025/5/2 15:20,香港,長榮航空,已到Arrived,2025/5/2 15:02
2025/5/2 15:20,札幌,臺灣虎航,已到Arrived,2025/5/2 15:12
2025/5/2 15:20,大阪/關西,星宇航空,已到Arrived,2025/5/2 15:23
2025/5/2 15:30,金邊,中華航空,已到Arrived,2025/5/2 15:02
2025/5/2 15:30,香港,國泰航空,已到Arrived,2025/5/2 14:54
2025/5/2 15:30,東京,酷航,已到Arrived,2025/5/2 15:26
2025/5/2 15:40,曼谷,中華航空,已到Arrived,2025/5/2 15:39
2025/5/2 15:45,北京,中華航空,已到Arrived,2025/5/2 15:24
2025/5/2 15:45,青島,山東航空,已到Arrived,2025/5/2 15:28
2025/5/2 15:45,函館,臺灣虎航,已到Arrived,2025/5/2 15:49
2025/5/2 15:45,福岡,星宇航空,已到Arrived,2025/5/2 15:14
2025/5/2 15:50,仁川,韓亞航空,已到Arrived,2025/5/2 16:14
2025/5/2 15:55,大阪/關西,中華航空,已到Arrived,2025/5/2 15:56
2025/5/2 15:55,香港,中華航空,已到Arrived,2025/5/2 15:28
2025/5/2 15:55,河內,長榮航空,已到Arrived,2025/5/2 15:41
2025/5/2 15:55,名古屋,臺灣虎航,已到Arrived,2025/5/2 15:47
2025/5/2 16:00,清邁,中華航空,已到Arrived,2025/5/2 15:42
2025/5/2 16:00,釜山,釜山航空,已到Arrived,2025/5/2 15:50
2025/5/2 16:00,胡志明市,星宇航空,已到Arrived,2025/5/2 15:52
2025/5/2 16:05,東京,長榮航空,已到Arrived,2025/5/2 16:09
2025/5/2 16:10,杜拜(DXB),阿聯酋航空,已到Arrived,2025/5/2 15:37
2025/5/2 16:20,札幌,長榮航空,已到Arrived,2025/5/2 16:07
2025/5/2 16:25,東京,臺灣虎航,已到Arrived,2025/5/2 16:25
2025/5/2 16:25,琉球(沖繩),星宇航空,已到Arrived,2025/5/2 17:35
2025/5/2 16:30,深圳,深圳航空,已到Arrived,2025/5/2 16:02
2025/5/2 16:35,清邁,長榮航空,已到Arrived,2025/5/2 15:57
2025/5/2 16:35,上海/浦東,中國南方航空,已到Arrived,2025/5/2 16:33
2025/5/2 16:40,新加坡,新加坡航空,已到Arrived,2025/5/2 16:07
2025/5/2 16:40,新加坡,酷航,已到Arrived,2025/5/2 16:12
2025/5/2 16:45,峴港,長榮航空,已到Arrived,2025/5/2 16:20
2025/5/2 16:45,香港,香港快運航空,已到Arrived,2025/5/2 16:23
2025/5/2 16:50,南京,中國東方航空,已到Arrived,2025/5/2 16:30
2025/5/2 16:50,東京,星宇航空,已到Arrived,2025/5/2 17:05
2025/5/2 16:55,洛杉磯,長榮航空,已到Arrived,2025/5/2 16:35
2025/5/2 17:05,舊金山,長榮航空,已到Arrived,2025/5/2 16:33
2025/5/2 17:05,東京,長榮航空,已到Arrived,2025/5/2 17:17
2025/5/2 17:05,大阪/關西,星宇航空,已到Arrived,2025/5/2 17:11
2025/5/2 17:10,金邊,長榮航空,已到Arrived,2025/5/2 16:58
2025/5/2 17:15,曼谷,長榮航空,已到Arrived,2025/5/2 17:08
2025/5/2 17:15,胡志明市,長榮航空,已到Arrived,2025/5/2 17:11
2025/5/2 17:15,香港,長榮航空,已到Arrived,2025/5/2 16:52
2025/5/2 17:20,東京,中華航空,已到Arrived,2025/5/2 17:30
2025/5/2 17:20,琉球(沖繩),樂桃航空,已到Arrived,2025/5/2 17:13
2025/5/2 17:20,大阪/關西,捷星日本航空,已到Arrived,2025/5/2 17:50
2025/5/2 17:30,琉球(沖繩),泰國亞洲航空,已到Arrived,2025/5/2 17:21
2025/5/2 17:30,琉球(沖繩),馬來西亞峇迪航空,已到Arrived,2025/5/2 18:08
2025/5/2 17:40,香港,國泰航空,已到Arrived,2025/5/2 17:15
2025/5/2 17:40,吉隆坡,長榮航空,已到Arrived,2025/5/2 17:28
2025/5/2 17:40,上海/浦東,中國東方航空,已到Arrived,2025/5/2 17:40
2025/5/2 17:40,岡山,臺灣虎航,已到Arrived,2025/5/2 17:53
2025/5/2 17:45,新加坡,長榮航空,已到Arrived,2025/5/2 17:44
2025/5/2 17:50,仁川,大韓航空,已到Arrived,2025/5/2 17:35
2025/5/2 17:50,大阪/關西,樂桃航空,已到Arrived,2025/5/2 18:01
2025/5/2 17:55,伊斯坦堡,土耳其航空,已到Arrived,2025/5/2 17:40
2025/5/2 18:00,上海/浦東,長榮航空,已到Arrived,2025/5/2 17:58
2025/5/2 18:00,清邁,泰國亞洲航空,已到Arrived,2025/5/2 18:04
2025/5/2 18:00,胡志明市,越捷航空,已到Arrived,2025/5/2 17:51
2025/5/2 18:00,河內,越捷航空,已到Arrived,2025/5/2 17:55
2025/5/2 18:00,曼谷,星宇航空,已到Arrived,2025/5/2 18:11
2025/5/2 18:10,曼谷,中華航空,已到Arrived,2025/5/2 18:30
2025/5/2 18:15,札幌,中華航空,已到Arrived,2025/5/2 17:59
2025/5/2 18:15,大阪/關西,國泰航空,已到Arrived,2025/5/2 18:21
2025/5/2 18:15,武漢,中國南方航空,已到Arrived,2025/5/2 17:49
2025/5/2 18:20,重慶,中國國際航空,已到Arrived,2025/5/2 17:42
2025/5/2 18:25,東京,國泰航空,已到Arrived,2025/5/2 18:36
2025/5/2 18:35,新加坡,中華航空,已到Arrived,2025/5/2 18:46
2025/5/2 18:35,琉球(沖繩),泰越捷,已到Arrived,2025/5/2 18:19
2025/5/2 18:45,舊金山,聯合航空,已到Arrived,2025/5/2 18:22
2025/5/2 18:45,仁川,真航空,已到Arrived,2025/5/2 19:00
2025/5/2 18:50,名古屋,國泰航空,已到Arrived,2025/5/2 18:25
2025/5/2 18:50,青森,長榮航空,已到Arrived,2025/5/2 18:13
2025/5/2 18:50,新加坡,星宇航空,已到Arrived,2025/5/2 18:28
2025/5/2 18:55,仙台,長榮航空,已到Arrived,2025/5/2 18:43
2025/5/2 18:55,雅加達,星宇航空,已到Arrived,2025/5/2 18:39
2025/5/2 19:00,香港,長榮航空,已到Arrived,2025/5/2 18:41
2025/5/2 19:00,東京,星宇航空,已到Arrived,2025/5/2 19:04
2025/5/2 19:05,馬尼拉,中華航空,已到Arrived,2025/5/2 18:38
2025/5/2 19:10,福島,臺灣虎航,已到Arrived,2025/5/2 18:32
2025/5/2 19:15,札幌,長榮航空,已到Arrived,2025/5/2 19:07
2025/5/2 19:15,香港,香港航空,已到Arrived,2025/5/2 19:04
2025/5/2 19:25,香港,中華航空,已到Arrived,2025/5/2 19:20
2025/5/2 19:35,吉隆坡,中華航空,已到Arrived,2025/5/2 19:49
2025/5/2 19:35,札幌,星宇航空,已到Arrived,2025/5/2 19:30
2025/5/2 19:40,廣州,中華航空,已到Arrived,2025/5/2 18:58
2025/5/2 19:40,東京,樂桃航空,已到Arrived,2025/5/2 19:32
2025/5/2 19:50,新加坡,長榮航空,已到Arrived,2025/5/2 20:00
2025/5/2 19:55,熊本,中華航空,已到Arrived,2025/5/2 19:50
2025/5/2 19:55,檳城,中華航空,已到Arrived,2025/5/2 19:34
2025/5/2 19:55,西雅圖,達美航空,已到Arrived,2025/5/2 19:57
2025/5/2 20:00,深圳,中華航空,已到Arrived,2025/5/2 19:38
2025/5/2 20:05,香港,國泰航空,已到Arrived,2025/5/2 20:32
2025/5/2 20:05,阿姆斯特丹(曼谷),長榮航空,已到Arrived,2025/5/2 20:19
2025/5/2 20:10,胡志明市,長榮航空,已到Arrived,2025/5/2 19:48
2025/5/2 20:10,曼谷,泰越捷,已到Arrived,2025/5/2 19:55
2025/5/2 20:10,仙台,星宇航空,已到Arrived,2025/5/2 19:40
2025/5/2 20:20,東京,泰國獅子航空,已到Arrived,2025/5/2 19:53
2025/5/2 20:20,香港,大灣區航空,已到Arrived,2025/5/2 20:03
2025/5/2 20:30,大阪/關西,長榮航空,已到Arrived,2025/5/2 20:23
2025/5/2 20:30,琉球(沖繩),長榮航空,已到Arrived,2025/5/2 20:18
2025/5/2 20:30,香港,香港快運航空,已到Arrived,2025/5/2 20:07
2025/5/2 20:35,福岡,中華航空,已到Arrived,2025/5/2 20:42
2025/5/2 20:40,東京,中華航空,已到Arrived,2025/5/2 21:11
2025/5/2 20:45,福岡,長榮航空,已到Arrived,2025/5/2 20:33
2025/5/2 20:45,東京,日本航空,已到Arrived,2025/5/2 21:36
2025/5/2 20:45,香港,香港航空,已到Arrived,2025/5/2 20:25
2025/5/2 20:50,馬尼拉,菲律賓航空,已到Arrived,2025/5/2 21:08
2025/5/2 20:50,澳門,澳門航空,已到Arrived,2025/5/2 20:51
2025/5/2 20:55,雅加達,長榮航空,已到Arrived,2025/5/2 21:32
2025/5/2 20:55,函館,星宇航空,已到Arrived,2025/5/2 21:05
2025/5/2 21:00,大阪/關西,中華航空,已到Arrived,2025/5/2 21:34
2025/5/2 21:05,峇里島,中華航空,已到Arrived,2025/5/2 20:45
2025/5/2 21:05,胡志明市,越南航空,已到Arrived,2025/5/2 20:43
2025/5/2 21:10,雅加達,中華航空,已到Arrived,2025/5/2 20:54
2025/5/2 21:10,河內,越南航空,已到Arrived,2025/5/2 20:51
2025/5/2 21:20,香港,國泰航空,已到Arrived,2025/5/2 20:59
2025/5/2 21:25,釜山,中華航空,已到Arrived,2025/5/2 21:21
2025/5/2 21:25,峴港,中華航空,已到Arrived,2025/5/2 21:17
2025/5/2 21:25,仁川,長榮航空,已到Arrived,2025/5/2 21:20
2025/5/2 21:25,新潟,臺灣虎航,已到Arrived,2025/5/2 21:43
2025/5/2 21:30,琉球(沖繩),中華航空,已到Arrived,2025/5/2 21:26
2025/5/2 21:30,馬尼拉,長榮航空,已到Arrived,2025/5/2 21:34
2025/5/2 21:30,杭州,長榮航空,已到Arrived,2025/5/2 22:02
2025/5/2 21:30,香港,長榮航空,已到Arrived,2025/5/2 21:41
2025/5/2 21:35,深圳,立榮航空,已到Arrived,2025/5/2 21:04
2025/5/2 21:40,河內,中華航空,已到Arrived,2025/5/2 21:38
2025/5/2 21:40,倫敦(曼谷),長榮航空,已到Arrived,2025/5/2 22:00
2025/5/2 21:45,大阪/關西,臺灣虎航,已到Arrived,2025/5/2 22:14
2025/5/2 21:50,上海/浦東,中華航空,已到Arrived,2025/5/2 21:21
2025/5/2 21:55,河內,長榮航空,已到Arrived,2025/5/2 21:24
2025/5/2 21:55,克拉克,星宇航空,已到Arrived,2025/5/2 21:58
2025/5/2 21:55,清邁,星宇航空,已到Arrived,2025/5/2 21:54
2025/5/2 22:00,峇里島,長榮航空,已到Arrived,2025/5/2 22:35
2025/5/2 22:00,上海/浦東,長榮航空,已到Arrived,2025/5/2 21:28
2025/5/2 22:00,名古屋,星宇航空,已到Arrived,2025/5/2 22:18
2025/5/2 22:05,香港,中華航空,已到Arrived,2025/5/2 22:33
2025/5/2 22:05,澳門,長榮航空,已到Arrived,2025/5/2 21:45
2025/5/2 22:10,胡志明市,中華航空,已到Arrived,2025/5/2 21:49
2025/5/2 22:10,曼谷,泰國國際航空,已到Arrived,2025/5/2 22:05
2025/5/2 22:10,琉球(沖繩),臺灣虎航,已到Arrived,2025/5/2 22:12
2025/5/2 22:10,釜山,臺灣虎航,已到Arrived,2025/5/2 22:23
2025/5/2 22:20,仁川,中華航空,已到Arrived,2025/5/2 22:30
2025/5/2 22:20,曼谷,中華航空,已到Arrived,2025/5/2 22:42
2025/5/2 22:20,香港,星宇航空,已到Arrived,2025/5/2 22:21
2025/5/2 22:25,福岡,中華航空,已到Arrived,2025/5/2 22:31
2025/5/2 22:30,馬尼拉,荷蘭皇家航空,已到Arrived,2025/5/2 22:28
2025/5/2 22:35,成都/天府,長榮航空,已到Arrived,2025/5/2 22:46
2025/5/2 22:35,東京,臺灣虎航,已到Arrived,2025/5/3 0:18
2025/5/2 22:35,峴港,星宇航空,已到Arrived,2025/5/2 22:37
2025/5/2 22:40,澳門,星宇航空,已到Arrived,2025/5/2 22:45
2025/5/2 22:40,曼谷,星宇航空,已到Arrived,2025/5/2 22:53
2025/5/2 22:45,東京,中華航空,已到Arrived,2025/5/2 23:52
2025/5/2 22:45,上海/浦東,中華航空,取消Cancelled,
2025/5/2 22:55,香港,長榮航空,已到Arrived,2025/5/2 22:55
2025/5/2 22:55,胡志明市,星宇航空,已到Arrived,2025/5/2 22:44
2025/5/2 22:55,宿霧,星宇航空,已到Arrived,2025/5/2 22:48
2025/5/2 23:00,大阪/關西,全亞洲航空,已到Arrived,2025/5/2 23:09
2025/5/2 23:10,香港,中華航空,已到Arrived,2025/5/2 23:02
2025/5/2 23:15,峴港,臺灣虎航,已到Arrived,2025/5/2 23:01
2025/5/2 23:20,東京,長榮航空,已到Arrived,2025/5/3 0:49
2025/5/2 23:20,東京,星宇航空,已到Arrived,2025/5/3 0:38
2025/5/2 23:30,香港,長榮航空,已到Arrived,2025/5/2 23:21
2025/5/2 23:30,釜山,濟州航空,已到Arrived,2025/5/2 23:15
2025/5/2 23:50,濟州,易斯達航空,已到Arrived,2025/5/3 0:02
2025/5/2 23:55,北京,長榮航空,已到Arrived,2025/5/3 0:08
2025/5/3 0:05,仁川,酷航,已到Arrived,2025/5/3 0:17
2025/5/3 0:05,大邱,真航空,已到Arrived,2025/5/2 23:59
2025/5/3 0:10,釜山,真航空,已到Arrived,2025/5/2 23:42
2025/5/3 0:15,大邱,德威航空,已到Arrived,2025/5/2 23:56
2025/5/3 0:20,東京,酷航,已到Arrived,2025/5/3 0:56
2025/5/3 0:20,釜山,易斯達航空,已到Arrived,2025/5/2 23:32
2025/5/3 0:35,香港,國泰航空,已到Arrived,2025/5/3 0:36
2025/5/3 0:55,名古屋,樂桃航空,已到Arrived,2025/5/3 0:43
2025/5/3 1:00,馬尼拉,宿霧太平洋航空,已到Arrived,2025/5/3 1:07
2025/5/3 1:00,東京,樂桃航空,已到Arrived,2025/5/3 1:04
2025/5/3 1:30,馬尼拉,菲律賓亞洲航空,已到Arrived,2025/5/3 1:40
2025/5/3 1:30,大阪/關西,捷星日本航空,已到Arrived,2025/5/3 1:21
2025/5/3 1:40,東京,捷星日本航空,已到Arrived,2025/5/3 2:04
2025/5/3 2:15,仁川,臺灣虎航,已到Arrived,2025/5/3 1:51
2025/5/3 4:10,西雅圖,長榮航空,已到Arrived,2025/5/3 4:01
2025/5/3 4:45,胡志明市,越捷航空,已到Arrived,2025/5/3 5:09
2025/5/3 4:55,西雅圖,中華航空,已到Arrived,2025/5/3 4:10
2025/5/3 4:55,洛杉磯,星宇航空,已到Arrived,2025/5/3 4:47
2025/5/3 4:55,西雅圖,星宇航空,已到Arrived,2025/5/3 3:58
2025/5/3 5:00,洛杉磯,中華航空,已到Arrived,2025/5/3 4:55
2025/5/3 5:00,芝加哥,長榮航空,已到Arrived,2025/5/3 4:40
2025/5/3 5:05,舊金山,星宇航空,已到Arrived,2025/5/3 4:52
2025/5/3 5:10,洛杉磯,長榮航空,已到Arrived,2025/5/3 4:42
2025/5/3 5:10,西雅圖,長榮航空,已到Arrived,2025/5/3 4:28
2025/5/3 5:15,舊金山,長榮航空,已到Arrived,2025/5/3 5:11
2025/5/3 5:15,紐約,長榮航空,已到Arrived,2025/5/3 5:49
2025/5/3 5:20,安大略,中華航空,已到Arrived,2025/5/3 5:00
2025/5/3 5:20,舊金山,長榮航空,已到Arrived,2025/5/3 4:31
2025/5/3 5:25,溫哥華,長榮航空,已到Arrived,2025/5/3 4:39
2025/5/3 5:25,洛杉磯,星宇航空,已到Arrived,2025/5/3 5:26
2025/5/3 5:30,紐約,中華航空,已到Arrived,2025/5/3 6:01
2025/5/3 5:30,溫哥華,中華航空,已到Arrived,2025/5/3 5:03
2025/5/3 5:30,墨爾本,中華航空,已到Arrived,2025/5/3 4:45
2025/5/3 5:30,維也納,中華航空,已到Arrived,2025/5/3 5:27
2025/5/3 5:40,雪梨,中華航空,已到Arrived,2025/5/3 5:36
2025/5/3 5:45,奧克蘭(布里斯本),中華航空,已到Arrived,2025/5/3 5:21
2025/5/3 5:45,洛杉磯,長榮航空,已到Arrived,2025/5/3 5:24
2025/5/3 5:45,新加坡,酷航,已到Arrived,2025/5/3 5:38
2025/5/3 5:50,舊金山,中華航空,已到Arrived,2025/5/3 5:07
2025/5/3 5:50,羅馬,中華航空,已到Arrived,2025/5/3 5:36
2025/5/3 5:50,多倫多,長榮航空,已到Arrived,2025/5/3 5:45
2025/5/3 5:55,米蘭,長榮航空,已到Arrived,2025/5/3 5:52
2025/5/3 6:00,阿姆斯特丹,中華航空,已到Arrived,2025/5/3 6:14
2025/5/3 6:05,休士頓,長榮航空,已到Arrived,2025/5/3 5:52
2025/5/3 6:10,法蘭克福,中華航空,已到Arrived,2025/5/3 5:54
2025/5/3 6:15,胡志明市,長榮航空,已到Arrived,2025/5/3 5:59
2025/5/3 6:25,曼谷,泰越捷,已到Arrived,2025/5/3 6:54
2025/5/3 6:30,曼谷,長榮航空,已到Arrived,2025/5/3 6:26
2025/5/3 6:45,巴黎,長榮航空,已到Arrived,2025/5/3 7:06
2025/5/3 6:55,新加坡,中華航空,已到Arrived,2025/5/3 6:46
2025/5/3 7:25,曼谷,中華航空,已到Arrived,2025/5/3 8:02
2025/5/3 7:55,曼谷/廊曼,泰國獅子航空,已到Arrived,2025/5/3 7:32
2025/5/3 8:00,羽田,臺灣虎航,已到Arrived,2025/5/3 7:36
2025/5/3 8:05,馬尼拉,長榮航空,已到Arrived,2025/5/3 8:03
2025/5/3 8:35,羽田,樂桃航空,已到Arrived,2025/5/3 8:34
2025/5/3 8:45,馬尼拉,菲律賓航空,已到Arrived,2025/5/3 8:47
